Date,Store_ID,SKU_ID,Beginning_Inventory,Units_Received,Units_Sold,Units_Transferred_In,Units_Transferred_Out,Damaged_Units,Ending_Inventory,Inventory_Value
2026-08-12,S010,LGT1771,0,0,0,3,3,0,0,0.0
2026-08-12,S001,LGT1772,0,3,2,3,3,0,1,71.23
2026-08-12,S002,LGT1772,0,8,7,2,1,0,1,71.23
2026-08-12,S003,LGT1772,2,4,4,1,3,0,2,142.46
2026-08-12,S004,LGT1772,1,3,4,1,1,0,0,0.0
2026-08-12,S005,LGT1772,1,2,2,0,0,0,1,71.23
2026-08-12,S006,LGT1772,2,3,3,0,0,0,2,142.46
2026-08-12,S007,LGT1772,2,8,6,3,0,0,4,284.92
2026-08-12,S008,LGT1772,1,1,2,1,0,0,0,0.0
2026-08-12,S009,LGT1772,1,0,0,1,0,1,1,71.23
2026-08-12,S010,LGT1772,1,5,4,2,2,0,2,142.46
2026-08-12,S001,LGT1773,0,2,1,2,3,0,1,114.47
2026-08-12,S002,LGT1773,0,3,2,3,0,0,1,114.47
2026-08-12,S003,LGT1773,1,0,0,1,0,0,1,114.47
2026-08-12,S004,LGT1773,0,5,5,0,1,0,0,0.0
2026-08-12,S005,LGT1773,1,7,5,1,0,0,3,343.41
2026-08-12,S006,LGT1773,2,14,12,2,0,0,4,457.88
2026-08-12,S007,LGT1773,0,7,6,1,3,0,1,114.47
2026-08-12,S008,LGT1773,1,1,2,0,3,0,0,0.0
2026-08-12,S009,LGT1773,0,2,2,3,1,0,0,0.0
2026-08-12,S010,LGT1773,1,10,8,1,1,0,3,343.41
2026-08-12,S001,LGT1774,1,0,0,2,3,0,1,96.12
2026-08-12,S002,LGT1774,0,1,0,3,0,0,1,96.12
2026-08-12,S003,LGT1774,0,3,3,3,2,0,0,0.0
2026-08-12,S004,LGT1774,0,0,0,0,2,0,0,0.0
2026-08-12,S005,LGT1774,0,0,0,3,0,0,0,0.0
2026-08-12,S006,LGT1774,0,0,0,3,2,0,0,0.0
2026-08-12,S007,LGT1774,1,1,1,0,1,0,1,96.12
2026-08-12,S008,LGT1774,0,4,3,3,3,0,1,96.12
2026-08-12,S009,LGT1774,0,2,1,0,1,0,1,96.12
2026-08-12,S010,LGT1774,0,0,0,2,3,0,0,0.0
2026-08-12,S001,LGT1775,0,7,5,2,0,0,2,220.04
2026-08-12,S002,LGT1775,0,2,1,0,3,0,1,110.02
2026-08-12,S003,LGT1775,1,3,3,1,2,0,1,110.02
2026-08-12,S004,LGT1775,0,6,4,1,3,0,2,220.04
2026-08-12,S005,LGT1775,0,6,5,0,0,0,1,110.02
2026-08-12,S006,LGT1775,1,0,1,0,0,0,0,0.0
2026-08-12,S007,LGT1775,2,9,8,2,0,0,3,330.06
2026-08-12,S008,LGT1775,0,10,9,2,0,0,1,110.02
2026-08-12,S009,LGT1775,0,6,5,3,0,0,1,110.02
2026-08-12,S010,LGT1775,0,0,0,2,3,0,0,0.0
2026-08-12,S001,LGT1776,1,1,1,3,0,0,1,41.56
2026-08-12,S002,LGT1776,1,1,2,0,3,0,0,0.0
2026-08-12,S003,LGT1776,1,2,3,0,2,0,0,0.0
2026-08-12,S004,LGT1776,1,1,0,3,1,0,2,83.12
2026-08-12,S005,LGT1776,0,10,7,1,3,0,3,124.68
2026-08-12,S006,LGT1776,1,6,5,1,1,0,2,83.12
2026-08-12,S007,LGT1776,2,7,6,3,1,0,3,124.68
2026-08-12,S008,LGT1776,0,7,6,3,3,0,1,41.56
2026-08-12,S009,LGT1776,1,9,9,3,1,0,1,41.56
2026-08-12,S010,LGT1776,1,0,1,1,1,0,0,0.0
2026-08-12,S001,LGT1777,0,2,2,1,2,0,0,0.0
2026-08-12,S002,LGT1777,1,2,3,1,3,0,0,0.0
2026-08-12,S003,LGT1777,0,0,0,2,3,0,0,0.0
2026-08-12,S004,LGT1777,0,3,2,2,3,0,1,100.68
2026-08-12,S005,LGT1777,1,1,1,1,0,0,1,100.68
2026-08-12,S006,LGT1777,0,10,8,2,2,0,2,201.36
2026-08-12,S007,LGT1777,0,4,2,1,1,0,2,201.36
2026-08-12,S008,LGT1777,0,4,3,3,2,0,1,100.68
2026-08-12,S009,LGT1777,2,2,2,0,2,0,2,201.36
2026-08-12,S010,LGT1777,0,3,2,3,2,0,1,100.68
2026-08-12,S001,LGT1778,1,1,1,2,1,0,1,112.61
2026-08-12,S002,LGT1778,2,3,3,1,0,0,2,225.22
2026-08-12,S003,LGT1778,0,6,4,2,2,0,2,225.22
2026-08-12,S004,LGT1778,0,5,5,1,2,0,0,0.0
2026-08-12,S005,LGT1778,1,6,6,3,1,0,1,112.61
2026-08-12,S006,LGT1778,1,0,1,1,0,0,0,0.0
2026-08-12,S007,LGT1778,1,0,1,2,2,0,0,0.0
2026-08-12,S008,LGT1778,1,3,3,2,0,0,1,112.61
2026-08-12,S009,LGT1778,0,6,5,3,0,0,1,112.61
2026-08-12,S010,LGT1778,0,3,3,2,2,0,0,0.0
2026-08-12,S001,LGT1779,0,3,2,2,2,0,1,91.28
2026-08-12,S002,LGT1779,0,9,7,3,2,0,2,182.56
2026-08-12,S003,LGT1779,0,12,9,2,1,0,3,273.84
2026-08-12,S004,LGT1779,0,1,1,0,2,0,0,0.0
2026-08-12,S005,LGT1779,1,7,7,3,0,0,1,91.28
2026-08-12,S006,LGT1779,0,0,0,0,1,0,0,0.0
2026-08-12,S007,LGT1779,1,3,3,2,0,0,1,91.28
2026-08-12,S008,LGT1779,1,4,4,0,0,0,1,91.28
2026-08-12,S009,LGT1779,1,1,2,0,2,0,0,0.0
2026-08-12,S010,LGT1779,0,4,3,2,1,0,1,91.28
2026-08-12,S001,LGT1780,2,8,7,1,1,0,3,167.64
2026-08-12,S002,LGT1780,1,9,8,1,0,0,2,111.76
2026-08-12,S003,LGT1780,1,0,0,2,0,0,1,55.88
2026-08-12,S004,LGT1780,0,2,1,2,0,0,1,55.88
2026-08-12,S005,LGT1780,0,4,3,1,3,0,1,55.88
2026-08-12,S006,LGT1780,0,0,0,1,2,0,0,0.0
2026-08-12,S007,LGT1780,0,1,1,0,0,0,0,0.0
2026-08-12,S008,LGT1780,1,7,7,0,3,0,1,55.88
2026-08-12,S009,LGT1780,0,7,5,0,0,0,2,111.76
2026-08-12,S010,LGT1780,2,6,6,1,2,0,2,111.76
2026-08-12,S001,LGT1781,1,0,1,0,0,1,0,0.0
2026-08-12,S002,LGT1781,0,0,0,1,3,0,0,0.0
2026-08-12,S003,LGT1781,0,2,1,3,2,0,1,54.21
2026-08-12,S004,LGT1781,1,1,2,1,1,0,0,0.0
2026-08-12,S005,LGT1781,0,0,0,1,2,0,0,0.0
2026-08-12,S006,LGT1781,1,5,4,0,2,0,2,108.42
2026-08-12,S007,LGT1781,0,2,1,3,0,0,1,54.21
2026-08-12,S008,LGT1781,1,0,1,0,1,0,0,0.0
2026-08-12,S009,LGT1781,1,0,0,3,2,0,1,54.21
2026-08-12,S010,LGT1781,1,0,1,2,1,0,0,0.0
2026-08-12,S001,LGT1782,1,1,1,1,2,0,1,58.28
2026-08-12,S002,LGT1782,0,1,0,1,2,0,1,58.28
2026-08-12,S003,LGT1782,0,2,1,1,0,0,1,58.28
2026-08-12,S004,LGT1782,0,1,0,2,1,0,1,58.28
2026-08-12,S005,LGT1782,1,1,1,3,1,0,1,58.28
2026-08-12,S006,LGT1782,3,9,8,0,2,0,4,233.12
2026-08-12,S007,LGT1782,1,2,2,1,3,0,1,58.28
2026-08-12,S008,LGT1782,0,1,0,1,2,0,1,58.28
2026-08-12,S009,LGT1782,0,1,1,0,1,0,0,0.0
2026-08-12,S010,LGT1782,0,1,1,0,1,0,0,0.0
2026-08-12,S001,LGT1783,0,0,0,0,0,0,0,0.0
2026-08-12,S002,LGT1783,1,6,6,0,3,0,1,36.72
2026-08-12,S003,LGT1783,1,3,3,2,2,0,1,36.72
2026-08-12,S004,LGT1783,0,0,0,2,1,0,0,0.0
2026-08-12,S005,LGT1783,0,0,0,0,3,0,0,0.0
2026-08-12,S006,LGT1783,1,0,1,0,0,0,0,0.0
2026-08-12,S007,LGT1783,2,6,5,2,0,0,3,110.16
2026-08-12,S008,LGT1783,0,3,2,2,3,0,1,36.72
2026-08-12,S009,LGT1783,1,1,2,3,1,0,0,0.0
2026-08-12,S010,LGT1783,0,2,1,1,2,0,1,36.72
2026-08-12,S001,LGT1784,1,3,3,3,3,0,1,35.56
2026-08-12,S002,LGT1784,2,4,4,0,2,0,2,71.12
2026-08-12,S003,LGT1784,1,2,3,3,2,0,0,0.0
2026-08-12,S004,LGT1784,0,2,2,3,0,0,0,0.0
2026-08-12,S005,LGT1784,2,4,4,3,3,0,2,71.12
2026-08-12,S006,LGT1784,2,5,5,1,1,0,2,71.12
2026-08-12,S007,LGT1784,1,3,3,0,0,0,1,35.56
2026-08-12,S008,LGT1784,0,1,1,3,1,0,0,0.0
2026-08-12,S009,LGT1784,0,9,8,2,1,0,1,35.56
2026-08-12,S010,LGT1784,1,4,4,1,1,0,1,35.56
2026-08-12,S001,LGT1785,0,0,0,2,2,0,0,0.0
2026-08-12,S002,LGT1785,0,1,0,3,2,0,1,44.46
2026-08-12,S003,LGT1785,1,4,5,3,0,0,0,0.0
2026-08-12,S004,LGT1785,0,2,1,1,3,0,1,44.46
2026-08-12,S005,LGT1785,2,6,5,3,1,0,3,133.38
2026-08-12,S006,LGT1785,1,3,3,3,3,0,1,44.46
2026-08-12,S007,LGT1785,0,4,3,0,0,0,1,44.46
2026-08-12,S008,LGT1785,0,1,1,1,1,0,0,0.0
2026-08-12,S009,LGT1785,2,7,7,3,3,0,2,88.92
2026-08-12,S010,LGT1785,1,0,1,3,3,0,0,0.0
2026-08-12,S001,LGT1786,0,2,2,1,2,0,0,0.0
2026-08-12,S002,LGT1786,0,1,0,2,0,0,1,49.21
2026-08-12,S003,LGT1786,0,0,0,0,1,0,0,0.0
2026-08-12,S004,LGT1786,0,0,0,2,3,0,0,0.0
2026-08-12,S005,LGT1786,0,4,3,2,3,0,1,49.21
2026-08-12,S006,LGT1786,1,9,8,3,3,0,2,98.42
2026-08-12,S007,LGT1786,0,0,0,2,1,0,0,0.0
2026-08-12,S008,LGT1786,0,4,3,3,0,0,1,49.21
2026-08-12,S009,LGT1786,0,3,2,3,0,1,1,49.21
2026-08-12,S010,LGT1786,0,1,1,3,2,0,0,0.0
2026-08-12,S001,LGT1787,0,0,0,1,0,0,0,0.0
2026-08-12,S002,LGT1787,0,5,4,0,0,0,1,37.42
2026-08-12,S003,LGT1787,0,2,2,0,2,0,0,0.0
2026-08-12,S004,LGT1787,1,0,0,2,0,0,1,37.42
2026-08-12,S005,LGT1787,1,4,4,2,1,0,1,37.42
2026-08-12,S006,LGT1787,1,1,2,0,0,0,0,0.0
2026-08-12,S007,LGT1787,1,6,6,0,2,0,1,37.42
2026-08-12,S008,LGT1787,0,0,0,1,0,0,0,0.0
2026-08-12,S009,LGT1787,0,0,0,2,2,0,0,0.0
2026-08-12,S010,LGT1787,0,0,0,0,3,0,0,0.0
2026-08-12,S001,LGT1788,1,1,2,2,1,0,0,0.0
2026-08-12,S002,LGT1788,0,1,0,0,2,0,1,96.14
2026-08-12,S003,LGT1788,1,1,1,2,1,0,1,96.14
2026-08-12,S004,LGT1788,0,8,6,2,0,0,2,192.28
2026-08-12,S005,LGT1788,0,2,1,2,2,0,1,96.14
2026-08-12,S006,LGT1788,0,5,4,0,2,0,1,96.14
2026-08-12,S007,LGT1788,1,3,3,1,3,0,1,96.14
2026-08-12,S008,LGT1788,0,5,4,2,0,0,1,96.14
2026-08-12,S009,LGT1788,1,3,3,3,0,0,1,96.14
2026-08-12,S010,LGT1788,1,7,6,2,3,0,2,192.28
2026-08-12,S001,LGT1789,0,1,0,1,1,0,1,82.38
2026-08-12,S002,LGT1789,1,0,0,3,0,0,1,82.38
2026-08-12,S003,LGT1789,0,3,3,0,0,0,0,0.0
2026-08-12,S004,LGT1789,0,1,1,3,3,0,0,0.0
2026-08-12,S005,LGT1789,1,0,0,1,0,0,1,82.38
2026-08-12,S006,LGT1789,0,5,4,3,1,0,1,82.38
2026-08-12,S007,LGT1789,1,3,4,1,1,0,0,0.0
2026-08-12,S008,LGT1789,1,8,8,0,3,0,1,82.38
2026-08-12,S009,LGT1789,1,2,2,1,1,0,1,82.38
2026-08-12,S010,LGT1789,1,2,2,1,0,0,1,82.38
2026-08-12,S001,LGT1790,1,5,4,0,2,0,2,40.2
2026-08-12,S002,LGT1790,0,0,0,3,2,0,0,0.0
2026-08-12,S003,LGT1790,0,0,0,0,2,0,0,0.0
2026-08-12,S004,LGT1790,0,0,0,3,0,0,0,0.0
2026-08-12,S005,LGT1790,0,0,0,0,1,0,0,0.0
2026-08-12,S006,LGT1790,0,0,0,2,3,0,0,0.0
2026-08-12,S007,LGT1790,0,0,0,2,3,0,0,0.0
2026-08-12,S008,LGT1790,2,7,6,0,3,0,3,60.3
2026-08-12,S009,LGT1790,0,0,0,2,2,0,0,0.0
2026-08-12,S010,LGT1790,0,2,1,2,1,0,1,20.1
2026-08-12,S001,LGT1791,0,0,0,3,2,0,0,0.0
2026-08-12,S002,LGT1791,0,3,2,0,3,0,1,33.7
2026-08-12,S003,LGT1791,1,2,2,0,3,0,1,33.7
2026-08-12,S004,LGT1791,1,0,1,0,3,1,0,0.0
2026-08-12,S005,LGT1791,1,2,3,2,2,0,0,0.0
2026-08-12,S006,LGT1791,1,0,0,3,1,0,1,33.7
2026-08-12,S007,LGT1791,2,4,4,2,3,0,2,67.4
2026-08-12,S008,LGT1791,1,1,2,2,0,0,0,0.0
2026-08-12,S009,LGT1791,0,0,0,1,0,0,0,0.0
2026-08-12,S010,LGT1791,0,2,2,2,0,0,0,0.0
2026-08-12,S001,LGT1792,1,0,0,3,2,0,1,106.38
2026-08-12,S002,LGT1792,0,1,0,1,1,0,1,106.38
2026-08-12,S003,LGT1792,0,9,8,1,0,0,1,106.38
2026-08-12,S004,LGT1792,0,1,0,2,3,0,1,106.38
2026-08-12,S005,LGT1792,0,3,3,0,0,0,0,0.0
2026-08-12,S006,LGT1792,1,10,9,3,3,0,2,212.76
2026-08-12,S007,LGT1792,1,4,4,2,2,0,1,106.38
2026-08-12,S008,LGT1792,1,10,8,0,3,0,3,319.14
2026-08-12,S009,LGT1792,0,1,0,0,1,0,1,106.38
2026-08-12,S010,LGT1792,0,0,0,3,3,0,0,0.0
2026-08-12,S001,LGT1793,0,0,0,2,3,0,0,0.0
2026-08-12,S002,LGT1793,0,1,0,1,3,0,1,66.74
2026-08-12,S003,LGT1793,0,7,5,2,3,0,2,133.48
2026-08-12,S004,LGT1793,0,0,0,3,0,0,0,0.0
2026-08-12,S005,LGT1793,0,0,0,1,3,1,0,0.0
2026-08-12,S006,LGT1793,0,1,0,1,1,0,1,66.74
2026-08-12,S007,LGT1793,0,0,0,1,3,0,0,0.0
2026-08-12,S008,LGT1793,1,0,1,1,3,0,0,0.0
2026-08-12,S009,LGT1793,0,4,3,0,2,0,1,66.74
2026-08-12,S010,LGT1793,1,2,2,3,3,1,1,66.74
2026-08-12,S001,LGT1794,1,5,5,3,3,0,1,102.16
2026-08-12,S002,LGT1794,2,8,7,3,0,0,3,306.48
2026-08-12,S003,LGT1794,2,2,2,3,3,0,2,204.32
2026-08-12,S004,LGT1794,1,2,2,0,3,0,1,102.16
2026-08-12,S005,LGT1794,0,4,4,1,0,0,0,0.0
2026-08-12,S006,LGT1794,2,5,4,3,1,0,3,306.48
2026-08-12,S007,LGT1794,0,0,0,2,1,0,0,0.0
2026-08-12,S008,LGT1794,1,8,7,3,1,0,2,204.32
2026-08-12,S009,LGT1794,0,0,0,1,3,0,0,0.0
2026-08-12,S010,LGT1794,1,6,4,3,3,0,3,306.48
2026-08-12,S001,LGT1795,0,0,0,0,1,0,0,0.0
2026-08-12,S002,LGT1795,1,2,2,0,1,0,1,73.48
2026-08-12,S003,LGT1795,0,0,0,0,0,0,0,0.0
2026-08-12,S004,LGT1795,0,4,3,3,0,0,1,73.48
2026-08-12,S005,LGT1795,0,1,1,2,3,0,0,0.0
2026-08-12,S006,LGT1795,0,0,0,0,0,0,0,0.0
2026-08-12,S007,LGT1795,0,1,1,1,2,0,0,0.0
2026-08-12,S008,LGT1795,1,2,2,3,3,0,1,73.48
2026-08-12,S009,LGT1795,0,3,2,2,0,0,1,73.48
2026-08-12,S010,LGT1795,0,0,0,0,3,0,0,0.0
2026-08-12,S001,LGT1796,0,2,1,2,3,0,1,109.57
2026-08-12,S002,LGT1796,0,0,0,0,0,0,0,0.0
2026-08-12,S003,LGT1796,0,1,1,1,3,0,0,0.0
2026-08-12,S004,LGT1796,0,1,1,2,1,0,0,0.0
2026-08-12,S005,LGT1796,0,1,0,0,3,0,1,109.57
2026-08-12,S006,LGT1796,1,0,1,1,3,0,0,0.0
2026-08-12,S007,LGT1796,0,2,2,0,2,0,0,0.0
2026-08-12,S008,LGT1796,2,10,9,1,3,0,3,328.71
2026-08-12,S009,LGT1796,0,5,4,3,1,0,1,109.57
2026-08-12,S010,LGT1796,0,1,1,3,0,0,0,0.0
2026-08-12,S001,LGT1797,0,0,0,3,0,0,0,0.0
2026-08-12,S002,LGT1797,0,6,5,3,3,0,1,104.0
2026-08-12,S003,LGT1797,0,7,5,0,0,0,2,208.0
2026-08-12,S004,LGT1797,1,0,1,1,1,0,0,0.0
2026-08-12,S005,LGT1797,0,7,5,1,0,0,2,208.0
2026-08-12,S006,LGT1797,2,10,8,2,1,0,4,416.0
2026-08-12,S007,LGT1797,1,1,0,0,2,0,2,208.0
2026-08-12,S008,LGT1797,0,10,8,0,1,0,2,208.0
2026-08-12,S009,LGT1797,0,0,0,3,2,0,0,0.0
2026-08-12,S010,LGT1797,0,7,5,0,1,0,2,208.0
2026-08-12,S001,LGT1798,0,0,0,3,0,0,0,0.0
2026-08-12,S002,LGT1798,1,2,2,3,3,0,1,92.64
2026-08-12,S003,LGT1798,0,0,0,2,1,0,0,0.0
2026-08-12,S004,LGT1798,0,1,0,1,1,0,1,92.64
2026-08-12,S005,LGT1798,1,5,5,2,1,0,1,92.64
2026-08-12,S006,LGT1798,0,1,1,2,2,0,0,0.0
2026-08-12,S007,LGT1798,1,0,0,2,0,0,1,92.64
2026-08-12,S008,LGT1798,0,3,2,3,3,0,1,92.64
2026-08-12,S009,LGT1798,0,0,0,2,3,0,0,0.0
2026-08-12,S010,LGT1798,2,2,2,0,0,0,2,185.28
2026-08-12,S001,LGT1799,0,1,0,0,1,0,1,83.88
2026-08-12,S002,LGT1799,1,0,1,1,1,0,0,0.0
2026-08-12,S003,LGT1799,1,7,7,2,3,0,1,83.88
2026-08-12,S004,LGT1799,1,1,2,1,3,0,0,0.0
2026-08-12,S005,LGT1799,0,6,5,3,3,0,1,83.88
2026-08-12,S006,LGT1799,2,14,12,0,1,0,4,335.52
2026-08-12,S007,LGT1799,1,0,1,2,1,0,0,0.0
2026-08-12,S008,LGT1799,1,4,4,2,2,0,1,83.88
2026-08-12,S009,LGT1799,0,3,3,0,0,0,0,0.0
2026-08-12,S010,LGT1799,1,3,3,1,1,0,1,83.88
2026-08-12,S001,LGT1800,0,0,0,2,3,0,0,0.0
2026-08-12,S002,LGT1800,0,6,5,2,1,0,1,40.53
2026-08-12,S003,LGT1800,2,14,11,1,0,0,5,202.65
2026-08-12,S004,LGT1800,1,1,2,2,2,0,0,0.0
2026-08-12,S005,LGT1800,2,5,5,0,1,0,2,81.06
2026-08-12,S006,LGT1800,1,0,1,0,1,0,0,0.0
2026-08-12,S007,LGT1800,0,2,1,3,2,0,1,40.53
2026-08-12,S008,LGT1800,0,1,0,1,0,0,1,40.53
2026-08-12,S009,LGT1800,1,7,6,2,1,0,2,81.06
2026-08-12,S010,LGT1800,0,0,0,2,2,0,0,0.0
2026-08-12,S001,LGT1801,0,0,0,0,2,0,0,0.0
2026-08-12,S002,LGT1801,0,0,0,3,1,0,0,0.0
2026-08-12,S003,LGT1801,0,10,8,0,0,0,2,213.62
2026-08-12,S004,LGT1801,1,2,2,1,1,0,1,106.81
2026-08-12,S005,LGT1801,2,4,3,0,3,0,3,320.43
2026-08-12,S006,LGT1801,0,3,2,3,3,0,1,106.81
2026-08-12,S007,LGT1801,0,1,1,1,1,0,0,0.0
2026-08-12,S008,LGT1801,0,2,1,2,3,0,1,106.81
2026-08-12,S009,LGT1801,1,4,3,3,3,0,2,213.62
2026-08-12,S010,LGT1801,1,1,2,2,0,0,0,0.0
2026-08-12,S001,LGT1802,0,14,11,2,0,0,3,66.27
2026-08-12,S002,LGT1802,1,3,3,1,2,0,1,22.09
2026-08-12,S003,LGT1802,1,5,4,1,3,0,2,44.18
2026-08-12,S004,LGT1802,1,5,5,3,1,0,1,22.09
2026-08-12,S005,LGT1802,2,8,7,3,1,0,3,66.27
2026-08-12,S006,LGT1802,2,6,5,2,2,0,3,66.27
2026-08-12,S007,LGT1802,2,6,6,1,3,0,2,44.18
2026-08-12,S008,LGT1802,2,1,1,3,2,0,2,44.18
2026-08-12,S009,LGT1802,3,10,9,3,3,0,4,88.36
2026-08-12,S010,LGT1802,3,14,12,3,3,0,5,110.45
2026-08-12,S001,LGT1803,0,4,3,3,2,0,1,105.61
2026-08-12,S002,LGT1803,2,5,5,2,1,0,2,211.22
2026-08-12,S003,LGT1803,0,0,0,3,0,0,0,0.0
2026-08-12,S004,LGT1803,1,3,3,1,0,0,1,105.61
2026-08-12,S005,LGT1803,0,2,2,1,0,0,0,0.0
2026-08-12,S006,LGT1803,1,1,2,3,0,0,0,0.0
2026-08-12,S007,LGT1803,1,0,1,3,0,0,0,0.0
2026-08-12,S008,LGT1803,1,3,3,2,2,0,1,105.61
2026-08-12,S009,LGT1803,1,0,1,3,1,0,0,0.0
2026-08-12,S010,LGT1803,0,1,0,3,0,0,1,105.61
2026-08-12,S001,LGT1804,2,4,4,2,2,0,2,106.28
2026-08-12,S002,LGT1804,2,13,11,3,3,0,4,212.56
2026-08-12,S003,LGT1804,0,0,0,0,3,0,0,0.0
2026-08-12,S004,LGT1804,1,0,1,0,3,0,0,0.0
2026-08-12,S005,LGT1804,0,0,0,2,3,0,0,0.0
2026-08-12,S006,LGT1804,1,6,6,1,2,0,1,53.14
2026-08-12,S007,LGT1804,1,1,1,3,2,0,1,53.14
2026-08-12,S008,LGT1804,0,2,2,3,0,0,0,0.0
2026-08-12,S009,LGT1804,0,1,1,2,1,0,0,0.0
2026-08-12,S010,LGT1804,1,2,2,0,3,0,1,53.14
2026-08-12,S001,LGT1805,0,1,1,1,2,0,0,0.0
2026-08-12,S002,LGT1805,1,6,5,1,2,0,2,112.64
2026-08-12,S003,LGT1805,0,0,0,3,1,0,0,0.0
2026-08-12,S004,LGT1805,0,4,3,1,2,0,1,56.32
2026-08-12,S005,LGT1805,1,3,2,0,2,0,2,112.64
2026-08-12,S006,LGT1805,0,5,5,1,3,0,0,0.0
2026-08-12,S007,LGT1805,0,9,7,1,1,0,2,112.64
2026-08-12,S008,LGT1805,1,11,8,2,3,0,4,225.28
2026-08-12,S009,LGT1805,2,5,5,1,1,0,2,112.64
2026-08-12,S010,LGT1805,0,0,0,3,0,0,0,0.0
2026-08-12,S001,LGT1806,1,3,3,1,2,0,1,69.16
2026-08-12,S002,LGT1806,0,2,2,3,0,0,0,0.0
2026-08-12,S003,LGT1806,0,4,3,1,0,0,1,69.16
2026-08-12,S004,LGT1806,1,2,2,0,1,0,1,69.16
2026-08-12,S005,LGT1806,0,9,7,3,2,0,2,138.32
2026-08-12,S006,LGT1806,1,6,5,0,2,1,2,138.32
2026-08-12,S007,LGT1806,0,5,3,2,3,0,2,138.32
2026-08-12,S008,LGT1806,0,3,2,0,0,0,1,69.16
2026-08-12,S009,LGT1806,1,0,0,0,3,0,1,69.16
2026-08-12,S010,LGT1806,0,2,2,0,3,0,0,0.0
2026-08-12,S001,LGT1807,0,1,1,0,0,0,0,0.0
2026-08-12,S002,LGT1807,3,10,9,0,0,0,4,146.64
2026-08-12,S003,LGT1807,0,2,1,0,2,0,1,36.66
2026-08-12,S004,LGT1807,1,0,1,2,0,0,0,0.0
2026-08-12,S005,LGT1807,1,7,5,2,0,0,3,109.98
2026-08-12,S006,LGT1807,0,7,4,2,3,0,3,109.98
2026-08-12,S007,LGT1807,1,1,2,3,1,0,0,0.0
2026-08-12,S008,LGT1807,0,3,1,3,1,0,2,73.32
2026-08-12,S009,LGT1807,1,0,1,2,0,0,0,0.0
2026-08-12,S010,LGT1807,1,2,1,1,2,0,2,73.32
2026-08-12,S001,LGT1808,0,2,1,2,3,0,1,71.63
2026-08-12,S002,LGT1808,0,9,6,3,2,0,3,214.89
2026-08-12,S003,LGT1808,1,2,2,3,0,0,1,71.63
2026-08-12,S004,LGT1808,0,3,2,2,3,0,1,71.63
2026-08-12,S005,LGT1808,0,0,0,2,2,0,0,0.0
2026-08-12,S006,LGT1808,0,4,3,3,3,1,1,71.63
2026-08-12,S007,LGT1808,1,0,1,1,3,0,0,0.0
2026-08-12,S008,LGT1808,1,3,4,1,0,0,0,0.0
2026-08-12,S009,LGT1808,3,8,7,2,1,0,4,286.52
2026-08-12,S010,LGT1808,1,0,1,1,3,0,0,0.0
2026-08-12,S001,LGT1809,0,1,0,2,3,0,1,83.43
2026-08-12,S002,LGT1809,1,1,1,3,2,0,1,83.43
2026-08-12,S003,LGT1809,0,0,0,0,3,0,0,0.0
2026-08-12,S004,LGT1809,1,0,1,0,1,0,0,0.0
2026-08-12,S005,LGT1809,0,0,0,2,3,0,0,0.0
2026-08-12,S006,LGT1809,0,1,0,3,3,0,1,83.43
2026-08-12,S007,LGT1809,0,3,2,0,0,0,1,83.43
2026-08-12,S008,LGT1809,0,1,0,3,1,0,1,83.43
2026-08-12,S009,LGT1809,0,0,0,0,1,0,0,0.0
2026-08-12,S010,LGT1809,0,0,0,0,0,0,0,0.0
2026-08-12,S001,LGT1810,0,1,0,1,0,0,1,38.32
2026-08-12,S002,LGT1810,2,8,7,3,1,0,3,114.96
2026-08-12,S003,LGT1810,1,1,1,1,3,0,1,38.32
2026-08-12,S004,LGT1810,0,1,1,2,1,0,0,0.0
2026-08-12,S005,LGT1810,1,7,5,3,2,0,3,114.96
2026-08-12,S006,LGT1810,1,3,3,3,0,0,1,38.32
2026-08-12,S007,LGT1810,0,8,6,3,1,0,2,76.64
2026-08-12,S008,LGT1810,2,5,5,3,3,0,2,76.64
2026-08-12,S009,LGT1810,1,1,1,3,1,0,1,38.32
2026-08-12,S010,LGT1810,1,0,0,0,0,0,1,38.32
2026-08-12,S001,LGT1811,0,1,1,2,0,0,0,0.0
2026-08-12,S002,LGT1811,1,8,7,1,3,0,2,188.94
2026-08-12,S003,LGT1811,1,5,5,1,1,0,1,94.47
2026-08-12,S004,LGT1811,1,5,4,3,3,0,2,188.94
2026-08-12,S005,LGT1811,0,8,5,1,1,0,3,283.41
2026-08-12,S006,LGT1811,2,8,7,0,3,0,3,283.41
2026-08-12,S007,LGT1811,0,1,1,3,3,0,0,0.0
2026-08-12,S008,LGT1811,1,2,2,0,2,0,1,94.47
2026-08-12,S009,LGT1811,0,3,2,1,2,0,1,94.47
2026-08-12,S010,LGT1811,1,0,1,2,1,0,0,0.0
2026-08-12,S001,LGT1812,0,4,3,1,0,0,1,92.81
2026-08-12,S002,LGT1812,0,0,0,1,2,0,0,0.0
2026-08-12,S003,LGT1812,0,3,3,0,0,0,0,0.0
2026-08-12,S004,LGT1812,0,7,5,2,3,0,2,185.62
2026-08-12,S005,LGT1812,0,2,2,1,0,0,0,0.0
2026-08-12,S006,LGT1812,1,1,1,0,1,0,1,92.81
2026-08-12,S007,LGT1812,0,0,0,2,0,0,0,0.0
2026-08-12,S008,LGT1812,0,5,3,0,3,0,2,185.62
